transaction_id,obligor_id,facility_id,transaction_type,amount,currency,transaction_date,value_date,status,reference_number,description,created_by,approved_by
TXN-002882,OBL-00491,FAC-0089,Participation,5116378.06,USD,2020-08-19,2020-08-21,Completed,REF-16005870,Amendment processed under FAC-0089,J. Thompson,D. Lee
TXN-002883,OBL-00246,FAC-0074,Drawdown,57124658.88,USD,2024-02-07,2024-02-09,Pending,REF-20309359,Drawdown processed under FAC-0074,P. Wilson,S. Patel
TXN-002884,OBL-00460,FAC-0034,Rollover,23937562.33,USD,2020-10-13,2020-10-13,Pending,REF-48587692,Waiver processed under FAC-0034,M. Chen,D. Lee
TXN-002885,OBL-00057,FAC-0009,Interest Payment,563768.23,USD,2021-08-01,2021-08-04,Completed,REF-48039789,Fee Payment processed under FAC-0009,A. Rodriguez,P. Wilson
TXN-002886,OBL-00065,FAC-0065,Repayment,20398567.5,USD,2022-06-27,2022-06-29,Completed,REF-65534969,Syndication processed under FAC-0065,K. Brown,R. Williams
TXN-002887,OBL-00204,FAC-0017,Syndication,12883708.45,USD,2020-03-29,2020-03-30,Completed,REF-65542271,Waiver processed under FAC-0017,R. Williams,C. Davis
TXN-002888,OBL-00012,FAC-0092,Waiver,120500914.55,USD,2022-05-07,2022-05-08,Completed,REF-55415535,Interest Payment processed under FAC-0092,K. Brown,D. Lee
TXN-002889,OBL-00482,FAC-0021,Syndication,365764673.61,USD,2020-10-11,2020-10-11,Cancelled,REF-73494290,Drawdown processed under FAC-0021,S. Patel,D. Lee
TXN-002890,OBL-00371,FAC-0006,Waiver,1313129.32,USD,2021-10-05,2021-10-05,Cancelled,REF-68602595,Participation processed under FAC-0006,D. Lee,J. Thompson
TXN-002891,OBL-00219,FAC-0091,Repayment,59531290.9,USD,2023-03-31,2023-03-31,Completed,REF-33868034,Repayment processed under FAC-0091,C. Davis,A. Rodriguez
TXN-002892,OBL-00435,FAC-0029,Rollover,65775175.73,USD,2022-02-23,2022-02-26,Completed,REF-34189826,Fee Payment processed under FAC-0029,R. Williams,M. Chen
TXN-002893,OBL-00295,FAC-0027,Waiver,375578.06,USD,2021-04-15,2021-04-16,Completed,REF-81098507,Amendment processed under FAC-0027,P. Wilson,R. Williams
TXN-002894,OBL-00496,FAC-0064,Drawdown,73160088.12,USD,2020-06-16,2020-06-19,Pending,REF-88071993,Amendment processed under FAC-0064,M. Chen,S. Patel
TXN-002895,OBL-00441,FAC-0068,Amendment,1991545.4,USD,2020-08-09,2020-08-10,Completed,REF-63142814,Amendment processed under FAC-0068,K. Brown,C. Davis
TXN-002896,OBL-00402,FAC-0034,Rollover,38922432.52,USD,2021-11-15,2021-11-17,Completed,REF-29150788,Drawdown processed under FAC-0034,L. Johnson,A. Rodriguez
TXN-002897,OBL-00439,FAC-0044,Amendment,86222089.64,USD,2024-05-05,2024-05-05,Failed,REF-77702677,Drawdown processed under FAC-0044,R. Williams,A. Rodriguez
TXN-002898,OBL-00026,FAC-0078,Syndication,38057303.53,USD,2023-05-27,2023-05-28,Completed,REF-43260898,Fee Payment processed under FAC-0078,K. Brown,M. Chen
TXN-002899,OBL-00392,FAC-0032,Waiver,98581717.76,USD,2021-05-02,2021-05-02,Cancelled,REF-50621672,Fee Payment processed under FAC-0032,D. Lee,J. Thompson
TXN-002900,OBL-00002,FAC-0028,Amendment,77702986.36,USD,2023-03-29,2023-03-31,Completed,REF-70510345,Assignment processed under FAC-0028,J. Thompson,S. Patel
TXN-002901,OBL-00050,FAC-0046,Amendment,886215.33,USD,2024-05-29,2024-06-01,Pending,REF-18252735,Repayment processed under FAC-0046,S. Patel,R. Williams
TXN-002902,OBL-00361,FAC-0018,Fee Payment,6744733.08,USD,2023-12-04,2023-12-05,Completed,REF-94233190,Rollover processed under FAC-0018,D. Lee,A. Rodriguez
TXN-002903,OBL-00230,FAC-0067,Repayment,323183190.24,USD,2023-08-07,2023-08-09,Pending,REF-60813647,Rollover processed under FAC-0067,D. Lee,R. Williams
TXN-002904,OBL-00019,FAC-0066,Fee Payment,50009102.68,USD,2021-12-27,2021-12-27,Cancelled,REF-85538332,Fee Payment processed under FAC-0066,J. Thompson,A. Rodriguez
TXN-002905,OBL-00030,FAC-0096,Rollover,467951909.85,USD,2023-11-05,2023-11-07,Completed,REF-60791205,Rollover processed under FAC-0096,C. Davis,M. Chen
TXN-002906,OBL-00127,FAC-0033,Fee Payment,260572260.48,USD,2024-01-09,2024-01-09,Pending,REF-48590604,Assignment processed under FAC-0033,J. Thompson,C. Davis
TXN-002907,OBL-00309,FAC-0051,Drawdown,308688973.47,USD,2024-01-01,2024-01-03,Pending,REF-57027948,Amendment processed under FAC-0051,R. Williams,S. Patel
TXN-002908,OBL-00379,FAC-0097,Waiver,32861539.01,USD,2021-11-15,2021-11-16,Pending,REF-12879541,Assignment processed under FAC-0097,K. Brown,R. Williams
TXN-002909,OBL-00004,FAC-0045,Drawdown,75599289.14,USD,2023-03-26,2023-03-28,Pending,REF-82207079,Waiver processed under FAC-0045,K. Brown,S. Patel
TXN-002910,OBL-00335,FAC-0029,Rollover,47109956.35,USD,2024-01-17,2024-01-18,Cancelled,REF-31490296,Syndication processed under FAC-0029,J. Thompson,S. Patel
TXN-002911,OBL-00478,FAC-0070,Repayment,59164437.27,USD,2023-07-17,2023-07-20,Completed,REF-85311312,Syndication processed under FAC-0070,C. Davis,J. Thompson
TXN-002912,OBL-00379,FAC-0097,Fee Payment,34923626.59,USD,2020-08-28,2020-08-28,Pending,REF-10433223,Rollover processed under FAC-0097,A. Rodriguez,P. Wilson
TXN-002913,OBL-00143,FAC-0075,Repayment,219771279.1,USD,2023-03-16,2023-03-16,Cancelled,REF-72727108,Drawdown processed under FAC-0075,J. Thompson,M. Chen
TXN-002914,OBL-00070,FAC-0072,Participation,450990014.59,USD,2022-10-20,2022-10-23,Completed,REF-56268308,Participation processed under FAC-0072,D. Lee,D. Lee
TXN-002915,OBL-00422,FAC-0065,Repayment,89692568.1,USD,2022-10-02,2022-10-05,Completed,REF-89009893,Assignment processed under FAC-0065,S. Patel,K. Brown
TXN-002916,OBL-00260,FAC-0064,Waiver,34393054.02,USD,2020-09-22,2020-09-22,Pending,REF-96903233,Rollover processed under FAC-0064,K. Brown,L. Johnson
TXN-002917,OBL-00223,FAC-0069,Waiver,98698449.92,USD,2020-02-27,2020-03-01,Failed,REF-58589096,Syndication processed under FAC-0069,P. Wilson,A. Rodriguez
TXN-002918,OBL-00304,FAC-0056,Repayment,5313579.71,USD,2020-12-08,2020-12-09,Completed,REF-59445129,Syndication processed under FAC-0056,M. Chen,P. Wilson
TXN-002919,OBL-00479,FAC-0089,Participation,29319135.78,USD,2024-02-21,2024-02-24,Cancelled,REF-91847506,Interest Payment processed under FAC-0089,R. Williams,J. Thompson
TXN-002920,OBL-00025,FAC-0032,Assignment,37076121.56,USD,2022-10-12,2022-10-14,Cancelled,REF-45659479,Participation processed under FAC-0032,K. Brown,D. Lee
TXN-002921,OBL-00097,FAC-0037,Repayment,32497952.24,USD,2022-01-13,2022-01-13,Pending,REF-76657561,Amendment processed under FAC-0037,C. Davis,D. Lee
TXN-002922,OBL-00484,FAC-0072,Fee Payment,333634734.39,USD,2021-07-31,2021-08-03,Completed,REF-92439044,Rollover processed under FAC-0072,R. Williams,C. Davis
TXN-002923,OBL-00158,FAC-0069,Rollover,44884156.96,USD,2021-03-18,2021-03-19,Failed,REF-89222640,Assignment processed under FAC-0069,A. Rodriguez,S. Patel
TXN-002924,OBL-00180,FAC-0082,Rollover,81929135.6,USD,2020-10-23,2020-10-23,Completed,REF-18265396,Syndication processed under FAC-0082,L. Johnson,K. Brown
TXN-002925,OBL-00328,FAC-0013,Assignment,99572022.94,USD,2023-03-29,2023-03-29,Completed,REF-87488011,Repayment processed under FAC-0013,P. Wilson,K. Brown
TXN-002926,OBL-00493,FAC-0089,Fee Payment,1335756.39,USD,2023-04-13,2023-04-14,Cancelled,REF-15042790,Fee Payment processed under FAC-0089,A. Rodriguez,M. Chen
TXN-002927,OBL-00392,FAC-0032,Drawdown,173859393.27,USD,2023-02-10,2023-02-13,Completed,REF-96086459,Syndication processed under FAC-0032,C. Davis,S. Patel
TXN-002928,OBL-00264,FAC-0064,Fee Payment,187848061.09,USD,2024-06-21,2024-06-24,Completed,REF-54490871,Interest Payment processed under FAC-0064,K. Brown,S. Patel
TXN-002929,OBL-00028,FAC-0044,Assignment,144661761.72,USD,2020-10-05,2020-10-07,Completed,REF-74431822,Participation processed under FAC-0044,A. Rodriguez,A. Rodriguez
TXN-002930,OBL-00096,FAC-0008,Rollover,189632016.28,USD,2023-02-17,2023-02-18,Completed,REF-48974523,Waiver processed under FAC-0008,A. Rodriguez,D. Lee
TXN-002931,OBL-00119,FAC-0013,Interest Payment,375696678.12,USD,2023-03-14,2023-03-15,Failed,REF-39665917,Repayment processed under FAC-0013,D. Lee,D. Lee
TXN-002932,OBL-00262,FAC-0022,Drawdown,458454934.03,USD,2022-06-02,2022-06-04,Completed,REF-86189770,Amendment processed under FAC-0022,D. Lee,R. Williams
TXN-002933,OBL-00429,FAC-0085,Assignment,190638331.61,USD,2024-04-01,2024-04-01,Cancelled,REF-98606079,Assignment processed under FAC-0085,D. Lee,P. Wilson
TXN-002934,OBL-00041,FAC-0058,Interest Payment,28569793.53,USD,2022-07-28,2022-07-30,Cancelled,REF-50435523,Fee Payment processed under FAC-0058,L. Johnson,R. Williams
TXN-002935,OBL-00106,FAC-0013,Repayment,255261468.26,USD,2021-12-17,2021-12-18,Completed,REF-54348953,Assignment processed under FAC-0013,R. Williams,J. Thompson
TXN-002936,OBL-00439,FAC-0044,Assignment,240215783.93,USD,2023-04-18,2023-04-19,Completed,REF-16732875,Rollover processed under FAC-0044,L. Johnson,C. Davis
TXN-002937,OBL-00018,FAC-0072,Waiver,237495406.03,USD,2024-02-10,2024-02-11,Pending,REF-96389518,Waiver processed under FAC-0072,K. Brown,S. Patel
TXN-002938,OBL-00452,FAC-0016,Rollover,10790829.03,USD,2023-06-06,2023-06-08,Completed,REF-64618112,Participation processed under FAC-0016,K. Brown,D. Lee
TXN-002939,OBL-00500,FAC-0037,Syndication,52370716.19,USD,2020-01-10,2020-01-12,Failed,REF-46544280,Fee Payment processed under FAC-0037,P. Wilson,L. Johnson
TXN-002940,OBL-00137,FAC-0060,Repayment,29678901.2,USD,2024-06-30,2024-06-30,Completed,REF-50244106,Interest Payment processed under FAC-0060,D. Lee,P. Wilson
TXN-002941,OBL-00243,FAC-0080,Rollover,224185073.17,USD,2021-06-17,2021-06-18,Completed,REF-25399080,Drawdown processed under FAC-0080,A. Rodriguez,C. Davis
TXN-002942,OBL-00410,FAC-0048,Rollover,112395200.98,USD,2020-05-25,2020-05-28,Cancelled,REF-25250399,Fee Payment processed under FAC-0048,S. Patel,P. Wilson
TXN-002943,OBL-00126,FAC-0086,Waiver,725460573.55,USD,2022-01-27,2022-01-30,Completed,REF-80956802,Amendment processed under FAC-0086,C. Davis,A. Rodriguez
TXN-002944,OBL-00052,FAC-0019,Drawdown,640241067.3,USD,2020-07-01,2020-07-03,Completed,REF-50207357,Assignment processed under FAC-0019,R. Williams,K. Brown
TXN-002945,OBL-00028,FAC-0044,Syndication,162398819.42,USD,2023-08-09,2023-08-09,Completed,REF-31658922,Syndication processed under FAC-0044,S. Patel,L. Johnson
TXN-002946,OBL-00427,FAC-0054,Interest Payment,21772583.98,USD,2021-11-15,2021-11-17,Completed,REF-33873133,Repayment processed under FAC-0054,M. Chen,R. Williams
TXN-002947,OBL-00364,FAC-0055,Interest Payment,42630336.66,USD,2021-05-28,2021-05-31,Completed,REF-99068407,Fee Payment processed under FAC-0055,P. Wilson,L. Johnson
TXN-002948,OBL-00003,FAC-0045,Fee Payment,112948510.09,USD,2022-09-30,2022-09-30,Cancelled,REF-49608166,Fee Payment processed under FAC-0045,L. Johnson,K. Brown
TXN-002949,OBL-00197,FAC-0076,Amendment,192441430.34,USD,2020-05-07,2020-05-09,Pending,REF-16655503,Drawdown processed under FAC-0076,K. Brown,J. Thompson
TXN-002950,OBL-00408,FAC-0045,Participation,90957755.45,USD,2024-06-08,2024-06-09,Completed,REF-16908366,Assignment processed under FAC-0045,P. Wilson,R. Williams
TXN-002951,OBL-00056,FAC-0043,Repayment,66671360.6,USD,2022-03-12,2022-03-13,Completed,REF-94880211,Repayment processed under FAC-0043,S. Patel,J. Thompson
TXN-002952,OBL-00468,FAC-0034,Repayment,86061907.53,USD,2020-12-15,2020-12-16,Pending,REF-55359403,Syndication processed under FAC-0034,A. Rodriguez,K. Brown
TXN-002953,OBL-00264,FAC-0064,Repayment,219100654.97,USD,2020-03-26,2020-03-28,Failed,REF-55067101,Amendment processed under FAC-0064,A. Rodriguez,M. Chen
TXN-002954,OBL-00112,FAC-0099,Waiver,37641106.9,USD,2023-10-12,2023-10-13,Cancelled,REF-11655312,Interest Payment processed under FAC-0099,C. Davis,R. Williams
TXN-002955,OBL-00482,FAC-0021,Syndication,178284895.02,USD,2023-05-08,2023-05-08,Cancelled,REF-52881821,Participation processed under FAC-0021,A. Rodriguez,D. Lee
TXN-002956,OBL-00332,FAC-0076,Assignment,22442066.23,USD,2023-06-08,2023-06-08,Failed,REF-32875453,Rollover processed under FAC-0076,J. Thompson,R. Williams
TXN-002957,OBL-00091,FAC-0058,Interest Payment,129157996.82,USD,2024-02-19,2024-02-21,Completed,REF-88503456,Repayment processed under FAC-0058,A. Rodriguez,L. Johnson
TXN-002958,OBL-00082,FAC-0039,Amendment,17354284.76,USD,2023-03-14,2023-03-16,Completed,REF-48150544,Drawdown processed under FAC-0039,A. Rodriguez,M. Chen
TXN-002959,OBL-00418,FAC-0082,Syndication,46601263.21,USD,2022-11-17,2022-11-19,Failed,REF-87991358,Fee Payment processed under FAC-0082,P. Wilson,A. Rodriguez
TXN-002960,OBL-00146,FAC-0082,Drawdown,69160250.84,USD,2020-12-10,2020-12-13,Completed,REF-31782187,Drawdown processed under FAC-0082,A. Rodriguez,D. Lee
TXN-002961,OBL-00155,FAC-0024,Participation,4786894.61,USD,2020-03-28,2020-03-29,Cancelled,REF-50631203,Amendment processed under FAC-0024,K. Brown,P. Wilson
TXN-002962,OBL-00258,FAC-0088,Rollover,167186138.6,USD,2022-11-17,2022-11-20,Completed,REF-82982115,Repayment processed under FAC-0088,C. Davis,S. Patel
TXN-002963,OBL-00238,FAC-0004,Syndication,75960091.65,USD,2021-01-17,2021-01-17,Pending,REF-99660766,Waiver processed under FAC-0004,P. Wilson,A. Rodriguez
TXN-002964,OBL-00468,FAC-0034,Rollover,282821399.31,USD,2022-05-02,2022-05-04,Completed,REF-52057772,Fee Payment processed under FAC-0034,S. Patel,A. Rodriguez
TXN-002965,OBL-00287,FAC-0047,Repayment,602938396.72,USD,2023-09-02,2023-09-02,Completed,REF-18272686,Participation processed under FAC-0047,R. Williams,S. Patel
TXN-002966,OBL-00112,FAC-0099,Participation,34861871.53,USD,2020-07-28,2020-07-30,Completed,REF-41651568,Amendment processed under FAC-0099,S. Patel,C. Davis
TXN-002967,OBL-00129,FAC-0062,Interest Payment,67047776.54,USD,2024-01-04,2024-01-04,Cancelled,REF-43795754,Syndication processed under FAC-0062,S. Patel,K. Brown
TXN-002968,OBL-00245,FAC-0078,Interest Payment,126273000.9,USD,2020-06-16,2020-06-17,Completed,REF-28714992,Waiver processed under FAC-0078,M. Chen,L. Johnson
TXN-002969,OBL-00082,FAC-0039,Drawdown,15193354.83,USD,2021-05-10,2021-05-13,Pending,REF-73630865,Syndication processed under FAC-0039,J. Thompson,L. Johnson
TXN-002970,OBL-00396,FAC-0022,Rollover,122863063.37,USD,2020-10-02,2020-10-03,Failed,REF-76235548,Syndication processed under FAC-0022,K. Brown,D. Lee
TXN-002971,OBL-00155,FAC-0024,Interest Payment,45039376.94,USD,2020-04-16,2020-04-19,Completed,REF-15330754,Assignment processed under FAC-0024,R. Williams,S. Patel
TXN-002972,OBL-00407,FAC-0087,Fee Payment,3781331.42,USD,2021-08-21,2021-08-21,Cancelled,REF-14804397,Waiver processed under FAC-0087,A. Rodriguez,J. Thompson
TXN-002973,OBL-00353,FAC-0032,Interest Payment,385797223.12,USD,2023-10-10,2023-10-13,Completed,REF-72002152,Interest Payment processed under FAC-0032,R. Williams,L. Johnson
TXN-002974,OBL-00094,FAC-0070,Repayment,13011545.64,USD,2022-06-04,2022-06-06,Pending,REF-99446245,Participation processed under FAC-0070,P. Wilson,M. Chen
TXN-002975,OBL-00304,FAC-0056,Syndication,143390612.74,USD,2020-12-30,2021-01-02,Cancelled,REF-41398029,Rollover processed under FAC-0056,C. Davis,R. Williams
TXN-002976,OBL-00359,FAC-0074,Repayment,63976076.83,USD,2021-01-14,2021-01-15,Failed,REF-32717623,Participation processed under FAC-0074,P. Wilson,M. Chen
TXN-002977,OBL-00465,FAC-0001,Interest Payment,705341594.7,USD,2022-02-19,2022-02-20,Pending,REF-83723200,Syndication processed under FAC-0001,C. Davis,J. Thompson
TXN-002978,OBL-00245,FAC-0078,Fee Payment,34663119.5,USD,2024-02-19,2024-02-19,Completed,REF-71284923,Fee Payment processed under FAC-0078,A. Rodriguez,C. Davis
TXN-002979,OBL-00315,FAC-0091,Repayment,294230210.87,USD,2023-05-18,2023-05-20,Completed,REF-67227960,Rollover processed under FAC-0091,P. Wilson,S. Patel
TXN-002980,OBL-00346,FAC-0100,Amendment,140323841.32,USD,2020-06-14,2020-06-15,Cancelled,REF-72757426,Drawdown processed under FAC-0100,R. Williams,J. Thompson
TXN-002981,OBL-00418,FAC-0082,Waiver,33313381.29,USD,2022-08-19,2022-08-19,Completed,REF-84972655,Participation processed under FAC-0082,L. Johnson,P. Wilson
TXN-002982,OBL-00145,FAC-0089,Waiver,9028873.02,USD,2023-09-10,2023-09-13,Pending,REF-60718837,Participation processed under FAC-0089,K. Brown,K. Brown
TXN-002983,OBL-00065,FAC-0065,Drawdown,19478655.05,USD,2024-04-23,2024-04-23,Completed,REF-87685354,Waiver processed under FAC-0065,A. Rodriguez,P. Wilson
TXN-002984,OBL-00400,FAC-0037,Amendment,98146093.0,USD,2021-06-10,2021-06-12,Cancelled,REF-32993497,Interest Payment processed under FAC-0037,R. Williams,P. Wilson
TXN-002985,OBL-00171,FAC-0091,Fee Payment,102363191.95,USD,2021-11-20,2021-11-20,Cancelled,REF-14639771,Waiver processed under FAC-0091,P. Wilson,A. Rodriguez
TXN-002986,OBL-00180,FAC-0082,Fee Payment,56593642.07,USD,2021-08-25,2021-08-25,Cancelled,REF-57565053,Repayment processed under FAC-0082,A. Rodriguez,J. Thompson
TXN-002987,OBL-00306,FAC-0054,Repayment,73509124.07,USD,2022-04-21,2022-04-24,Cancelled,REF-40922759,Syndication processed under FAC-0054,M. Chen,K. Brown
TXN-002988,OBL-00388,FAC-0009,Waiver,17989231.23,USD,2021-12-29,2021-12-29,Cancelled,REF-14085386,Amendment processed under FAC-0009,A. Rodriguez,D. Lee
TXN-002989,OBL-00122,FAC-0004,Amendment,75489432.92,USD,2022-10-14,2022-10-15,Completed,REF-66345831,Assignment processed under FAC-0004,C. Davis,D. Lee
TXN-002990,OBL-00445,FAC-0034,Interest Payment,139805151.36,USD,2020-03-21,2020-03-22,Completed,REF-95000213,Participation processed under FAC-0034,A. Rodriguez,S. Patel
TXN-002991,OBL-00265,FAC-0016,Participation,5200466.04,USD,2020-06-13,2020-06-16,Failed,REF-97757074,Rollover processed under FAC-0016,M. Chen,R. Williams
TXN-002992,OBL-00484,FAC-0072,Waiver,548541619.09,USD,2021-09-21,2021-09-24,Completed,REF-26106829,Repayment processed under FAC-0072,S. Patel,D. Lee
TXN-002993,OBL-00384,FAC-0017,Assignment,21545065.42,USD,2021-10-11,2021-10-14,Completed,REF-19439565,Repayment processed under FAC-0017,L. Johnson,P. Wilson
TXN-002994,OBL-00431,FAC-0079,Repayment,236605663.71,USD,2021-02-25,2021-02-26,Completed,REF-81811723,Participation processed under FAC-0079,K. Brown,S. Patel
TXN-002995,OBL-00499,FAC-0030,Waiver,146941296.92,USD,2021-05-08,2021-05-08,Failed,REF-44818205,Drawdown processed under FAC-0030,J. Thompson,M. Chen
TXN-002996,OBL-00417,FAC-0045,Drawdown,91653761.38,USD,2022-12-26,2022-12-26,Completed,REF-66033448,Amendment processed under FAC-0045,C. Davis,R. Williams
TXN-002997,OBL-00367,FAC-0071,Interest Payment,331437135.52,USD,2020-07-08,2020-07-08,Completed,REF-77216215,Interest Payment processed under FAC-0071,L. Johnson,A. Rodriguez
TXN-002998,OBL-00362,FAC-0016,Assignment,22194379.68,USD,2021-06-01,2021-06-01,Completed,REF-28081271,Participation processed under FAC-0016,L. Johnson,K. Brown
TXN-002999,OBL-00033,FAC-0074,Fee Payment,156525109.73,USD,2022-05-19,2022-05-22,Completed,REF-18620921,Amendment processed under FAC-0074,P. Wilson,P. Wilson
TXN-003000,OBL-00294,FAC-0062,Interest Payment,85252429.45,USD,2022-09-06,2022-09-06,Completed,REF-47594961,Fee Payment processed under FAC-0062,L. Johnson,D. Lee
TXN-003001,OBL-00131,FAC-0013,Interest Payment,89503610.21,USD,2021-03-12,2021-03-13,Completed,REF-15823398,Syndication processed under FAC-0013,R. Williams,A. Rodriguez
TXN-003002,OBL-00446,FAC-0066,Syndication,5632372.87,USD,2020-04-02,2020-04-02,Completed,REF-18809485,Drawdown processed under FAC-0066,L. Johnson,A. Rodriguez
TXN-003003,OBL-00103,FAC-0080,Waiver,179357508.07,USD,2020-09-06,2020-09-07,Cancelled,REF-71097922,Rollover processed under FAC-0080,L. Johnson,S. Patel
TXN-003004,OBL-00025,FAC-0032,Interest Payment,266110914.97,USD,2024-01-16,2024-01-19,Cancelled,REF-27166877,Fee Payment processed under FAC-0032,P. Wilson,R. Williams
TXN-003005,OBL-00217,FAC-0044,Repayment,49852963.37,USD,2024-03-26,2024-03-29,Pending,REF-60703814,Repayment processed under FAC-0044,C. Davis,P. Wilson
TXN-003006,OBL-00457,FAC-0024,Assignment,418383686.95,USD,2024-04-02,2024-04-05,Pending,REF-66843801,Assignment processed under FAC-0024,D. Lee,R. Williams
TXN-003007,OBL-00443,FAC-0037,Assignment,46560309.91,USD,2020-05-10,2020-05-11,Cancelled,REF-20261827,Interest Payment processed under FAC-0037,M. Chen,P. Wilson
TXN-003008,OBL-00275,FAC-0082,Interest Payment,178335331.48,USD,2020-06-21,2020-06-22,Completed,REF-47276960,Participation processed under FAC-0082,D. Lee,M. Chen
TXN-003009,OBL-00020,FAC-0054,Amendment,20275113.83,USD,2021-07-17,2021-07-19,Completed,REF-55846438,Participation processed under FAC-0054,K. Brown,C. Davis
